  0.00000000000000000E+00  0.42724229359331539    
  0.45696439471007128E-01  0.40667696268303249    
  0.91392878942014255E-01  0.38615487936543874    
  0.13708931841302138      0.36564334392881864    
  0.18278575788402851      0.34511130405905843    
  0.22848219735503564      0.32452939797060132    
  0.27417863682604277      0.30386983021244030    
  0.31987507629704992      0.28310617914681996    
  0.36557151576805702      0.26221320566890238    
  0.41126795523906418      0.24116669511974909    
  0.45696439471007128      0.21994333854303472    
  0.50266083418107832      0.27200631491386346    
  0.54835727365208553      0.28799332263373240    
  0.59405371312309274      0.30705271830354730    
  0.63975015259409995      0.31564652726093601    
  0.68544659206510705      0.30225721605668127    
  0.73114303153611426      0.26592146903021219    
  0.77683947100712147      0.21291682430643780    
  0.82253591047812868      0.14996679225141660    
  0.86823234994913578      0.76917860398406285E-01
















