xflr5 v6.12

Wing name :        Q1flaps10
Wing polar name :  T1-210.0 mph-LLT
Freestream speed : 210.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -5.500     0.000   0.039470   0.004303   0.006657   0.010960   0.000000  -0.000000  -0.112200   0.000000   0.000000   93.8784     3.4539
   -5.250     0.000   0.063461   0.004384   0.006554   0.010938   0.000000  -0.000000  -0.127371   0.000000   0.000000   93.8784     2.9510
   -5.000     0.000   0.087448   0.004491   0.006450   0.010941   0.000000  -0.000000  -0.142551   0.000000   0.000000   93.8784     2.3005
   -4.750     0.000   0.111342   0.004622   0.006339   0.010961   0.000000  -0.000000  -0.157658   0.000000   0.000000   93.8784     1.8120
   -4.500     0.000   0.135198   0.004777   0.006223   0.011000   0.000000  -0.000000  -0.172742   0.000000   0.000000   93.8784     1.7341
   -4.250     0.000   0.159067   0.004957   0.006109   0.011065   0.000000  -0.000000  -0.187853   0.000000   0.000000   93.8784     1.6803
   -4.000     0.000   0.182957   0.005160   0.005998   0.011158   0.000000  -0.000000  -0.202997   0.000000   0.000000   93.8784     1.4833
   -3.750     0.000   0.206864   0.005387   0.005888   0.011275   0.000000  -0.000000  -0.218173   0.000000   0.000000   93.8784     1.3410
   -3.500     0.000   0.230774   0.005637   0.005779   0.011415   0.000000  -0.000000  -0.233370   0.000000   0.000000   93.8784     1.3170
   -3.250     0.000   0.254632   0.005912   0.005663   0.011575   0.000000  -0.000000  -0.248536   0.000000   0.000000   93.8784     1.3137
   -3.000     0.000   0.278428   0.006212   0.005542   0.011755   0.000000  -0.000000  -0.263658   0.000000   0.000000   93.8784     1.2791
   -2.750     0.000   0.302255   0.006538   0.005423   0.011960   0.000000  -0.000000  -0.278807   0.000000   0.000000   93.8784     1.2403
   -2.500     0.000   0.326035   0.006888   0.005290   0.012177   0.000000  -0.000000  -0.293926   0.000000   0.000000   93.8784     1.2093
   -2.250     0.000   0.349742   0.007262   0.005145   0.012407   0.000000  -0.000000  -0.308988   0.000000   0.000000   93.8784     1.1812
   -2.000     0.000   0.373566   0.007660   0.005005   0.012665   0.000000  -0.000000  -0.324145   0.000000   0.000000   93.8784     1.1571
   -1.750     0.000   0.397293   0.008085   0.004851   0.012937   0.000000  -0.000000  -0.339213   0.000000   0.000000   93.8784     1.1371
   -1.500     0.000   0.420966   0.008536   0.004690   0.013225   0.000000  -0.000000  -0.354234   0.000000   0.000000   93.8784     1.1192
   -1.250     0.000   0.444824   0.009011   0.004539   0.013550   0.000000  -0.000000  -0.369410   0.000000   0.000000   93.8784     1.1037
   -1.000     0.000   0.468884   0.009511   0.004404   0.013915   0.000000  -0.000000  -0.384764   0.000000   0.000000   93.8784     1.0892
   -0.750     0.000   0.493067   0.010037   0.004280   0.014317   0.000000  -0.000000  -0.400226   0.000000   0.000000   93.8784     1.0764
   -0.500     0.000   0.517471   0.010588   0.004176   0.014764   0.000000  -0.000000  -0.415885   0.000000   0.000000   93.8784     1.0648
   -0.250     0.000   0.542266   0.011166   0.004111   0.015277   0.000000  -0.000000  -0.431894   0.000000   0.000000   93.8784     1.0543
    0.000     0.000   0.567303   0.011771   0.004072   0.015843   0.000000  -0.000000  -0.448103   0.000000   0.000000   93.8784     1.0449
    0.250     0.000   0.592555   0.012407   0.004046   0.016453   0.000000  -0.000000  -0.464505   0.000000   0.000000   93.8784     1.0362
    0.500     0.000   0.617862   0.013074   0.004034   0.017109   0.000000  -0.000000  -0.480950   0.000000   0.000000   93.8784     1.0283
    0.750     0.000   0.643136   0.013770   0.004026   0.017795   0.000000  -0.000000  -0.497360   0.000000   0.000000   93.8784     1.0209
    1.000     0.000   0.668371   0.014491   0.004020   0.018511   0.000000  -0.000000  -0.513734   0.000000   0.000000   93.8784     1.0142
    1.250     0.000   0.693460   0.015233   0.004022   0.019255   0.000000  -0.000000  -0.529981   0.000000   0.000000   93.8784     1.0079
    1.500     0.000   0.718346   0.015988   0.004031   0.020018   0.000000  -0.000000  -0.546057   0.000000   0.000000   93.8784     1.0020
    1.750     0.000   0.742740   0.016735   0.004055   0.020790   0.000000  -0.000000  -0.561738   0.000000   0.000000   93.8784     0.9964
    2.000     0.000   0.766625   0.017478   0.004095   0.021572   0.000000  -0.000000  -0.576990   0.000000   0.000000   93.8784     0.9911
    2.250     0.000   0.790399   0.018243   0.004143   0.022386   0.000000  -0.000000  -0.592152   0.000000   0.000000   93.8784     0.9860
    2.500     0.000   0.813954   0.019026   0.004198   0.023224   0.000000  -0.000000  -0.607142   0.000000   0.000000   93.8784     0.9814
    2.750     0.000   0.837521   0.019837   0.004251   0.024088   0.000000  -0.000000  -0.622120   0.000000   0.000000   93.8784     0.9768
    3.000     0.000   0.860907   0.020678   0.004309   0.024987   0.000000  -0.000000  -0.636917   0.000000   0.000000   93.8784     0.9726
    3.250     0.000   0.883971   0.021531   0.004375   0.025906   0.000000  -0.000000  -0.651431   0.000000   0.000000   93.8784     0.9684
    3.500     0.000   0.905194   0.022282   0.004466   0.026748   0.000000  -0.000000  -0.664458   0.000000   0.000000   93.8784     0.9643
    3.750     0.000   0.925872   0.023030   0.004572   0.027602   0.000000  -0.000000  -0.677020   0.000000   0.000000   93.8784     0.9602
    4.000     0.000   0.945583   0.023732   0.004704   0.028436   0.000000  -0.000000  -0.688797   0.000000   0.000000   93.8784     0.9563
    4.250     0.000   0.964437   0.024417   0.004857   0.029275   0.000000  -0.000000  -0.699825   0.000000   0.000000   93.8784     0.9523
    4.500     0.000   0.978543   0.024760   0.005097   0.029857   0.000000  -0.000000  -0.707048   0.000000   0.000000   93.8784     0.9479
    4.750     0.000   0.989733   0.024906   0.005396   0.030302   0.000000  -0.000000  -0.711939   0.000000   0.000000   93.8784     0.9433
    5.000     0.000   0.996722   0.024760   0.005815   0.030576   0.000000  -0.000000  -0.713674   0.000000   0.000000   93.8784     0.9386
    5.250     0.000   1.006333   0.024836   0.006236   0.031072   0.000000  -0.000000  -0.717580   0.000000   0.000000   93.8784     0.9344
    5.500     0.000   1.017098   0.025053   0.006661   0.031714   0.000000  -0.000000  -0.722374   0.000000   0.000000   93.8784     0.9304
    5.750     0.000   1.029958   0.025459   0.007071   0.032530   0.000000  -0.000000  -0.728778   0.000000   0.000000   93.8784     0.9267
    6.000     0.000   1.042724   0.025883   0.007493   0.033377   0.000000  -0.000000  -0.735094   0.000000   0.000000   93.8784     0.9230
    6.250     0.000   1.055393   0.026324   0.007926   0.034250   0.000000  -0.000000  -0.741323   0.000000   0.000000   93.8784     0.9194
    6.500     0.000   1.068581   0.026825   0.008360   0.035185   0.000000  -0.000000  -0.747896   0.000000   0.000000   93.8784     0.9158
    6.750     0.000   1.081713   0.027353   0.008781   0.036133   0.000000  -0.000000  -0.754363   0.000000   0.000000   93.8784     0.9123
    7.000     0.000   1.095032   0.027913   0.009205   0.037118   0.000000  -0.000000  -0.760967   0.000000   0.000000   93.8784     0.9089
    7.250     0.000   1.107760   0.028477   0.009622   0.038099   0.000000  -0.000000  -0.767026   0.000000   0.000000   93.8784     0.9054
    7.500     0.000   1.120094   0.029056   0.010034   0.039090   0.000000  -0.000000  -0.772681   0.000000   0.000000   93.8784     0.9018
    7.750     0.000   1.131095   0.029611   0.010451   0.040062   0.000000  -0.000000  -0.777079   0.000000   0.000000   93.8784     0.8979
    8.000     0.000   1.141366   0.030149   0.010894   0.041044   0.000000  -0.000000  -0.780789   0.000000   0.000000   93.8784     0.8939
    8.250     0.000   1.151605   0.030684   0.011333   0.042017   0.000000  -0.000000  -0.784466   0.000000   0.000000   93.8784     0.8899
    8.500     0.000   1.161796   0.031217   0.011784   0.043001   0.000000  -0.000000  -0.788161   0.000000   0.000000   93.8784     0.8861
    8.750     0.000   1.171400   0.031745   0.012252   0.043998   0.000000  -0.000000  -0.791357   0.000000   0.000000   93.8784     0.8822
    9.000     0.000   1.180658   0.032293   0.012734   0.045027   0.000000  -0.000000  -0.794242   0.000000   0.000000   93.8784     0.8783
    9.250     0.000   1.189528   0.032812   0.013249   0.046061   0.000000  -0.000000  -0.796785   0.000000   0.000000   93.8784     0.8743
    9.500     0.000   1.197892   0.033312   0.013795   0.047107   0.000000  -0.000000  -0.798954   0.000000   0.000000   93.8784     0.8704
    9.750     0.000   1.205898   0.033810   0.014380   0.048189   0.000000  -0.000000  -0.800879   0.000000   0.000000   93.8784     0.8666
   10.000     0.000   1.213713   0.034312   0.014995   0.049307   0.000000  -0.000000  -0.802686   0.000000   0.000000   93.8784     0.8628
   10.250     0.000   1.221891   0.034828   0.015635   0.050463   0.000000  -0.000000  -0.804875   0.000000   0.000000   93.8784     0.8591
   10.500     0.000   1.231253   0.035437   0.016245   0.051682   0.000000  -0.000000  -0.807934   0.000000   0.000000   93.8784     0.8557
   10.750     0.000   1.241390   0.036103   0.016849   0.052953   0.000000  -0.000000  -0.811551   0.000000   0.000000   93.8784     0.8524
   11.000     0.000   1.251198   0.036742   0.017484   0.054226   0.000000  -0.000000  -0.815044   0.000000   0.000000   93.8784     0.8492
   11.250     0.000   1.259926   0.037335   0.018207   0.055542   0.000000  -0.000000  -0.817864   0.000000   0.000000   93.8784     0.8461
   11.500     0.000   1.268962   0.037952   0.018952   0.056904   0.000000  -0.000000  -0.820942   0.000000   0.000000   93.8784     0.8430
   11.750     0.000   1.278192   0.038547   0.019728   0.058274   0.000000  -0.000000  -0.824267   0.000000   0.000000   93.8784     0.8402
   12.000     0.000   1.286696   0.039098   0.020573   0.059671   0.000000  -0.000000  -0.827083   0.000000   0.000000   93.8784     0.8373
   12.250     0.000   1.294894   0.039639   0.021461   0.061100   0.000000  -0.000000  -0.829705   0.000000   0.000000   93.8784     0.8345
   12.500     0.000   1.302956   0.040161   0.022384   0.062545   0.000000  -0.000000  -0.832387   0.000000   0.000000   93.8784     0.8319
   12.750     0.000   1.311684   0.040705   0.023282   0.063987   0.000000  -0.000000  -0.835612   0.000000   0.000000   93.8784     0.8294
   13.000     0.000   1.321146   0.041310   0.024165   0.065475   0.000000  -0.000000  -0.839296   0.000000   0.000000   93.8784     0.8270
   13.250     0.000   1.330235   0.041906   0.025084   0.066990   0.000000  -0.000000  -0.842729   0.000000   0.000000   93.8784     0.8245
   13.500     0.000   1.338248   0.042415   0.026112   0.068527   0.000000  -0.000000  -0.845555   0.000000   0.000000   93.8784     0.8222
   13.750     0.000   1.346931   0.042934   0.027122   0.070056   0.000000  -0.000000  -0.848911   0.000000   0.000000   93.8784     0.8200
   14.000     0.000   1.356271   0.043505   0.028121   0.071627   0.000000  -0.000000  -0.852799   0.000000   0.000000   93.8784     0.8180
   14.250     0.000   1.365213   0.044087   0.029167   0.073254   0.000000  -0.000000  -0.856463   0.000000   0.000000   93.8784     0.8160
   14.500     0.000   1.374036   0.044681   0.030237   0.074918   0.000000  -0.000000  -0.860064   0.000000   0.000000   93.8784     0.8140
   14.750     0.000   1.383668   0.045285   0.031262   0.076547   0.000000  -0.000000  -0.864266   0.000000   0.000000   93.8784     0.8122
   15.000     0.000   1.393229   0.045875   0.032315   0.078189   0.000000  -0.000000  -0.868518   0.000000   0.000000   93.8784     0.8105
   15.250     0.000   1.401646   0.046441   0.033461   0.079902   0.000000  -0.000000  -0.871987   0.000000   0.000000   93.8784     0.8088
   15.500     0.000   1.409735   0.047015   0.034625   0.081640   0.000000  -0.000000  -0.875108   0.000000   0.000000   93.8784     0.8069
   15.750     0.000   1.419234   0.047617   0.035758   0.083375   0.000000  -0.000000  -0.879436   0.000000   0.000000   93.8784     0.8053
   16.000     0.000   1.430425   0.048258   0.036951   0.085209   0.000000  -0.000000  -0.885587   0.000000   0.000000   93.8784     0.8046
   16.250     0.000   1.443560   0.048935   0.038368   0.087303   0.000000  -0.000000  -0.894024   0.000000   0.000000   93.8784     0.8048
   16.500     0.000   1.458743   0.049698   0.039822   0.089520   0.000000  -0.000000  -0.904316   0.000000   0.000000   93.8784     0.8055
   16.750     0.000   1.473206   0.050399   0.041387   0.091786   0.000000  -0.000000  -0.914281   0.000000   0.000000   93.8784     0.8064
   17.000     0.000   1.484791   0.050991   0.043081   0.094072   0.000000  -0.000000  -0.921914   0.000000   0.000000   93.8784     0.8067
   17.250     0.000   1.495280   0.051600   0.044733   0.096333   0.000000  -0.000000  -0.928415   0.000000   0.000000   93.8784     0.8065
   17.500     0.000   1.505630   0.052206   0.046270   0.098476   0.000000  -0.000000  -0.934231   0.000000   0.000000   93.8784     0.8059
   17.750     0.000   1.511366   0.052618   0.047766   0.100385   0.000000  -0.000000  -0.935945   0.000000  -0.000000   93.8784     0.8042
   18.000     0.000   1.521156   0.053176   0.049523   0.102699   0.000000  -0.000000  -0.941863   0.000000  -0.000000   93.8784     0.8040
   18.250     0.000   1.532590   0.053935   0.051250   0.105185   0.000000  -0.000000  -0.948841   0.000000  -0.000000   93.8784     0.8037
   18.500     0.000   1.543820   0.054706   0.052900   0.107606   0.000000  -0.000000  -0.955406   0.000000  -0.000000   93.8784     0.8033
   18.750     0.000   1.553125   0.055292   0.054648   0.109940   0.000000  -0.000000  -0.960669   0.000000  -0.000000   93.8784     0.8028
   19.000     0.000   1.561805   0.055851   0.056384   0.112235   0.000000  -0.000000  -0.965294   0.000000  -0.000000   93.8784     0.8020
   19.250     0.000   1.570320   0.056472   0.058025   0.114497   0.000000  -0.000000  -0.969421   0.000000  -0.000000   93.8784     0.8010
   19.500     0.000   1.577419   0.057056   0.059749   0.116805   0.000000  -0.000000  -0.972549   0.000000  -0.000000   93.8784     0.7998
   19.750     0.000   1.584068   0.057615   0.061540   0.119155   0.000000  -0.000000  -0.975469   0.000000  -0.000000   93.8784     0.7987
   20.000     0.000   1.590992   0.058165   0.063300   0.121466   0.000000  -0.000000  -0.978563   0.000000  -0.000000   93.8784     0.7976
   20.250     0.000   1.597240   0.058634   0.065183   0.123817   0.000000  -0.000000  -0.981412   0.000000  -0.000000   93.8784     0.7966
   20.500     0.000   1.603315   0.059118   0.067108   0.126227   0.000000  -0.000000  -0.984153   0.000000   0.000000   93.8784     0.7956
   20.750     0.000   1.609393   0.059651   0.069014   0.128665   0.000000  -0.000000  -0.986649   0.000000   0.000000   93.8784     0.7944
   21.000     0.000   1.615280   0.060166   0.070953   0.131119   0.000000  -0.000000  -0.989046   0.000000   0.000000   93.8784     0.7933
   21.250     0.000   1.620664   0.060598   0.072982   0.133581   0.000000  -0.000000  -0.991263   0.000000   0.000000   93.8784     0.7922
   21.500     0.000   1.625869   0.061037   0.075047   0.136084   0.000000  -0.000000  -0.993346   0.000000   0.000000   93.8784     0.7911
   21.750     0.000   1.631166   0.061529   0.077087   0.138616   0.000000  -0.000000  -0.995392   0.000000   0.000000   93.8784     0.7899
   22.000     0.000   1.635612   0.061960   0.079237   0.141197   0.000000  -0.000000  -0.997032   0.000000   0.000000   93.8784     0.7888
   22.250     0.000   1.639056   0.062311   0.081515   0.143825   0.000000  -0.000000  -0.998123   0.000000   0.000000   93.8784     0.7877
   22.500     0.000   1.641947   0.062621   0.083858   0.146479   0.000000  -0.000000  -0.998989   0.000000   0.000000   93.8784     0.7867
   22.750     0.000   1.644745   0.062926   0.086205   0.149131   0.000000  -0.000000  -0.999816   0.000000   0.000000   93.8784     0.7857
   23.000     0.000   1.647391   0.063233   0.088565   0.151798   0.000000  -0.000000  -1.000383   0.000000   0.000000   93.8784     0.7846
   23.250     0.000   1.648448   0.063459   0.091123   0.154582   0.000000  -0.000000  -1.000056   0.000000   0.000000   93.8784     0.7834
   23.500     0.000   1.648458   0.063574   0.093821   0.157394   0.000000  -0.000000  -0.999331   0.000000   0.000000   93.8784     0.7824
   23.750     0.000   1.647608   0.063659   0.096618   0.160277   0.000000  -0.000000  -0.998143   0.000000   0.000000   93.8784     0.7814
   24.000     0.000   1.645918   0.063660   0.099479   0.163139   0.000000  -0.000000  -0.996513   0.000000   0.000000   93.8784     0.7805
   24.250     0.000   1.643440   0.063595   0.102417   0.166012   0.000000  -0.000000  -0.994418   0.000000   0.000000   93.8784     0.7795
   24.500     0.000   1.639431   0.063576   0.105375   0.168951   0.000000  -0.000000  -0.991091   0.000000   0.000000   93.8784     0.7781
   24.750     0.000   1.630841   0.063662   0.108362   0.172024   0.000000  -0.000000  -0.984348   0.000000   0.000000   93.8784     0.7762
   25.000     0.000   1.626515   0.063609   0.111708   0.175316   0.000000  -0.000000  -0.981749   0.000000   0.000000   93.8784     0.7755
   25.250     0.000   1.621748   0.063466   0.115268   0.178735   0.000000  -0.000000  -0.979394   0.000000   0.000000   93.8784     0.7752
   25.500     0.000   1.616776   0.063283   0.118855   0.182138   0.000000  -0.000000  -0.977158   0.000000   0.000000   93.8784     0.7750
   25.750     0.000   1.611684   0.063102   0.122351   0.185453   0.000000  -0.000000  -0.974738   0.000000   0.000000   93.8784     0.7748
   26.000     0.000   1.606260   0.062913   0.125932   0.188846   0.000000  -0.000000  -0.972150   0.000000   0.000000   93.8784     0.7745
   26.250     0.000   1.600469   0.062763   0.129666   0.192429   0.000000  -0.000000  -0.969486   0.000000   0.000000   93.8784     0.7743
   26.500     0.000   1.594586   0.062699   0.133600   0.196298   0.000000  -0.000000  -0.967254   0.000000   0.000000   93.8784     0.7743
   26.750     0.000   1.590043   0.062519   0.137290   0.199809   0.000000  -0.000000  -0.965572   0.000000   0.000000   93.8784     0.7743
   27.000     0.000   1.584419   0.062210   0.141174   0.203384   0.000000  -0.000000  -0.963656   0.000000   0.000000   93.8784     0.7745
   27.250     0.000   1.577139   0.061951   0.145382   0.207332   0.000000  -0.000000  -0.961170   0.000000   0.000000   93.8784     0.7749
   27.500     0.000   1.568670   0.061687   0.149826   0.211513   0.000000  -0.000000  -0.958311   0.000000   0.000000   93.8784     0.7756
   27.750     0.000   1.559586   0.061529   0.154416   0.215946   0.000000  -0.000000  -0.955255   0.000000   0.000000   93.8784     0.7762
   28.000     0.000   1.549267   0.061761   0.159359   0.221120   0.000000  -0.000000  -0.951881   0.000000   0.000000   93.8784     0.7770


