xflr5 v6.12

Wing name :        Q1noflaps
Wing polar name :  T1-210.0 mph-LLT
Freestream speed : 210.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -0.250     0.000   0.295335   0.001904   0.004326   0.006230   0.000000   0.000000  -0.022915  -0.000000  -0.000000   93.8784     1.1365
    0.000     0.000   0.319550   0.002228   0.004196   0.006424   0.000000  -0.000000  -0.019534   0.000000  -0.000000   93.8784     1.1122
    0.250     0.000   0.343867   0.002578   0.004068   0.006646   0.000000   0.000000  -0.016167   0.000000  -0.000000   93.8784     1.0918
    0.500     0.000   0.368492   0.002960   0.003972   0.006932   0.000000  -0.000000  -0.012839   0.000000  -0.000000   93.8784     1.0744
    0.750     0.000   0.393274   0.003370   0.003879   0.007249   0.000000   0.000000  -0.009523   0.000000  -0.000000   93.8784     1.0598
    1.000     0.000   0.418198   0.003809   0.003799   0.007608   0.000000  -0.000000  -0.006213   0.000000  -0.000000   93.8784     1.0467
    1.250     0.000   0.443508   0.004283   0.003753   0.008035   0.000000   0.000000  -0.002905  -0.000000  -0.000000   93.8784     1.0353
    1.500     0.000   0.468876   0.004785   0.003712   0.008497   0.000000  -0.000000   0.000407  -0.000000  -0.000000   93.8784     1.0247
    1.750     0.000   0.494354   0.005318   0.003681   0.008999   0.000000  -0.000000   0.003717  -0.000000  -0.000000   93.8784     1.0154
    2.000     0.000   0.519974   0.005883   0.003668   0.009550   0.000000  -0.000000   0.007030  -0.000000  -0.000000   93.8784     1.0068
    2.250     0.000   0.545660   0.006478   0.003667   0.010145   0.000000  -0.000000   0.010342  -0.000000  -0.000000   93.8784     0.9993
    2.500     0.000   0.571302   0.007100   0.003678   0.010778   0.000000  -0.000000   0.013652  -0.000000  -0.000000   93.8784     0.9923
    2.750     0.000   0.596902   0.007750   0.003699   0.011449   0.000000  -0.000000   0.016952  -0.000000  -0.000000   93.8784     0.9860
    3.000     0.000   0.622338   0.008424   0.003727   0.012150   0.000000  -0.000000   0.020253  -0.000000  -0.000000   93.8784     0.9801
    3.250     0.000   0.647624   0.009122   0.003760   0.012881   0.000000  -0.000000   0.023562  -0.000000  -0.000000   93.8784     0.9746
    3.500     0.000   0.672923   0.009848   0.003795   0.013643   0.000000  -0.000000   0.026864  -0.000000  -0.000000   93.8784     0.9696
    3.750     0.000   0.698143   0.010600   0.003831   0.014431   0.000000  -0.000000   0.030173  -0.000000  -0.000000   93.8784     0.9649
    4.000     0.000   0.723187   0.011374   0.003875   0.015250   0.000000  -0.000000   0.033486  -0.000000  -0.000000   93.8784     0.9604
    4.250     0.000   0.747600   0.012154   0.003952   0.016107   0.000000  -0.000000   0.036801  -0.000000  -0.000000   93.8784     0.9561
    4.500     0.000   0.771101   0.012933   0.004071   0.017004   0.000000  -0.000000   0.040163  -0.000000  -0.000000   93.8784     0.9519
    4.750     0.000   0.793674   0.013700   0.004235   0.017935   0.000000  -0.000000   0.043540  -0.000000  -0.000000   93.8784     0.9478
    5.000     0.000   0.815553   0.014469   0.004425   0.018894   0.000000   0.000000   0.046967  -0.000000  -0.000000   93.8784     0.9438
    5.250     0.000   0.837203   0.015253   0.004623   0.019876   0.000000  -0.000000   0.050408  -0.000000  -0.000000   93.8784     0.9399
    5.500     0.000   0.857559   0.016018   0.004869   0.020887   0.000000  -0.000000   0.054005  -0.000000  -0.000000   93.8784     0.9359
    5.750     0.000   0.877505   0.016787   0.005125   0.021912   0.000000  -0.000000   0.057623  -0.000000  -0.000000   93.8784     0.9319
    6.000     0.000   0.897388   0.017567   0.005370   0.022937   0.000000   0.000000   0.061232  -0.000000  -0.000000   93.8784     0.9281
    6.250     0.000   0.917510   0.018374   0.005599   0.023973   0.000000  -0.000000   0.064842  -0.000000  -0.000000   93.8784     0.9244
    6.500     0.000   0.936973   0.019177   0.005829   0.025006   0.000000   0.000000   0.068546  -0.000000  -0.000000   93.8784     0.9208
    6.750     0.000   0.955749   0.019970   0.006074   0.026044   0.000000  -0.000000   0.072306  -0.000000  -0.000000   93.8784     0.9170
    7.000     0.000   0.973764   0.020750   0.006327   0.027077   0.000000  -0.000000   0.076120  -0.000000  -0.000000   93.8784     0.9133
    7.250     0.000   0.991333   0.021524   0.006584   0.028108   0.000000  -0.000000   0.079945  -0.000000  -0.000000   93.8784     0.9095
    7.500     0.000   1.008837   0.022311   0.006827   0.029138   0.000000   0.000000   0.083784  -0.000000  -0.000000   93.8784     0.9058
    7.750     0.000   1.026041   0.023100   0.007052   0.030152   0.000000  -0.000000   0.087675  -0.000000  -0.000000   93.8784     0.9022
    8.000     0.000   1.041302   0.023836   0.007279   0.031115   0.000000  -0.000000   0.091839  -0.000000  -0.000000   93.8784     0.8981
    8.250     0.000   1.054137   0.024483   0.007509   0.031992   0.000000  -0.000000   0.096269  -0.000000  -0.000000   93.8784     0.8934
    8.500     0.000   1.066333   0.025107   0.007744   0.032851   0.000000   0.000000   0.100658  -0.000000  -0.000000   93.8784     0.8889
    8.750     0.000   1.077773   0.025693   0.007990   0.033683   0.000000   0.000000   0.105026  -0.000000  -0.000000   93.8784     0.8843
    9.000     0.000   1.088833   0.026259   0.008246   0.034505   0.000000  -0.000000   0.109329  -0.000000  -0.000000   93.8784     0.8798
    9.250     0.000   1.099825   0.026826   0.008517   0.035343   0.000000   0.000000   0.113622  -0.000000  -0.000000   93.8784     0.8755
    9.500     0.000   1.109321   0.027344   0.008839   0.036183   0.000000  -0.000000   0.117989  -0.000000  -0.000000   93.8784     0.8709
    9.750     0.000   1.117143   0.027789   0.009201   0.036990   0.000000  -0.000000   0.122363  -0.000000  -0.000000   93.8784     0.8661
   10.000     0.000   1.124198   0.028201   0.009614   0.037815   0.000000  -0.000000   0.126641  -0.000000  -0.000000   93.8784     0.8614
   10.250     0.000   1.131455   0.028620   0.010048   0.038667   0.000000   0.000000   0.130856  -0.000000  -0.000000   93.8784     0.8568
   10.500     0.000   1.139058   0.029047   0.010519   0.039565   0.000000  -0.000000   0.134859  -0.000000  -0.000000   93.8784     0.8525
   10.750     0.000   1.146318   0.029460   0.011031   0.040491   0.000000  -0.000000   0.138817  -0.000000  -0.000000   93.8784     0.8483
   11.000     0.000   1.154143   0.029884   0.011570   0.041454   0.000000  -0.000000   0.142628  -0.000000  -0.000000   93.8784     0.8444
   11.250     0.000   1.162145   0.030317   0.012135   0.042453   0.000000  -0.000000   0.146317  -0.000000  -0.000000   93.8784     0.8407
   11.500     0.000   1.169459   0.030718   0.012777   0.043496   0.000000   0.000000   0.149803  -0.000000  -0.000000   93.8784     0.8371
   11.750     0.000   1.176632   0.031117   0.013455   0.044571   0.000000  -0.000000   0.153232  -0.000000  -0.000000   93.8784     0.8336
   12.000     0.000   1.184402   0.031561   0.014163   0.045724   0.000000  -0.000000   0.156597  -0.000000  -0.000000   93.8784     0.8303
   12.250     0.000   1.191682   0.031993   0.014923   0.046916   0.000000  -0.000000   0.159941   0.000000  -0.000000   93.8784     0.8269
   12.500     0.000   1.198054   0.032366   0.015761   0.048127   0.000000  -0.000000   0.163043  -0.000000  -0.000000   93.8784     0.8237
