xflr5 v6.12

Wing name :        full
Wing polar name :  T1-250.0 mph-VLM2
Freestream speed : 250.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000   0.308150   0.002552   0.005339   0.007891  -0.000000   0.000000   0.220924   0.000000   0.000000  111.7600     0.2141
   -2.750     0.000   0.333494   0.002848   0.005248   0.008096  -0.000000   0.000000   0.216088   0.000000   0.000000  111.7600     0.3073
   -2.500     0.000   0.358830   0.003173   0.005170   0.008343  -0.000000   0.000000   0.211223   0.000000   0.000000  111.7600     0.3873
   -2.250     0.000   0.384156   0.003527   0.005095   0.008622  -0.000000   0.000000   0.206330   0.000000   0.000000  111.7600     0.4568
   -2.000     0.000   0.409470   0.003910   0.005043   0.008953  -0.000000   0.000000   0.201407   0.000000   0.000000  111.7600     0.5177
   -1.750     0.000   0.434771   0.004322   0.005013   0.009335  -0.000000   0.000000   0.196456   0.000000   0.000000  111.7600     0.5715
   -1.500     0.000   0.460058   0.004762   0.004993   0.009755  -0.000000   0.000000   0.191476   0.000000   0.000000  111.7600     0.6194
   -1.250     0.000   0.485331   0.005232   0.004978   0.010209  -0.000000   0.000000   0.186470   0.000000   0.000000  111.7600     0.6624
   -1.000     0.000   0.510586   0.005730   0.004971   0.010701  -0.000000   0.000000   0.181436   0.000000   0.000000  111.7600     0.7010
   -0.750     0.000   0.535825   0.006256   0.004977   0.011233  -0.000000   0.000000   0.176376   0.000000   0.000000  111.7600     0.7361
   -0.500     0.000   0.561044   0.006812   0.004988   0.011800  -0.000000   0.000000   0.171291   0.000000   0.000000  111.7600     0.7680
   -0.250     0.000   0.586243   0.007395   0.005005   0.012400  -0.000000   0.000000   0.166179   0.000000   0.000000  111.7600     0.7972
    0.000     0.000   0.611421   0.008008   0.005026   0.013033  -0.000000   0.000000   0.161042   0.000000   0.000000  111.7600     0.8240
    0.250     0.000   0.636576   0.008648   0.005051   0.013699  -0.000000   0.000000   0.155881   0.000000   0.000000  111.7600     0.8486
    0.500     0.000   0.661708   0.009317   0.005074   0.014391  -0.000000   0.000000   0.150695   0.000000   0.000000  111.7600     0.8715
    0.750     0.000   0.686814   0.010014   0.005097   0.015111  -0.000000   0.000000   0.145485   0.000000   0.000000  111.7600     0.8926
    1.000     0.000   0.711895   0.010739   0.005128   0.015867  -0.000000   0.000000   0.140251   0.000000   0.000000  111.7600     0.9123
    1.250     0.000   0.736947   0.011492   0.005172   0.016664  -0.000000   0.000000   0.134994   0.000000   0.000000  111.7600     0.9307
    1.500     0.000   0.761972   0.012273   0.005233   0.017506  -0.000000   0.000000   0.129714   0.000000   0.000000  111.7600     0.9479
    1.750     0.000   0.786966   0.013082   0.005330   0.018412  -0.000000   0.000000   0.124410   0.000000   0.000000  111.7600     0.9640
    2.000     0.000   0.811929   0.013918   0.005491   0.019409  -0.000000   0.000000   0.119084   0.000000   0.000000  111.7600     0.9791
    2.250     0.000   0.836860   0.014782   0.005700   0.020482  -0.000000   0.000000   0.113735   0.000000   0.000000  111.7600     0.9934
    2.500     0.000   0.861758   0.015673   0.005958   0.021631  -0.000000   0.000000   0.108363   0.000000   0.000000  111.7600     1.0068
    2.750     0.000   0.886620   0.016592   0.006236   0.022828  -0.000000   0.000000   0.102970   0.000000   0.000000  111.7600     1.0195
    3.000     0.000   0.911447   0.017538   0.006525   0.024062  -0.000000   0.000000   0.097558   0.000000   0.000000  111.7600     1.0316
    3.250     0.000   0.936237   0.018510   0.006818   0.025328  -0.000000   0.000000   0.092125   0.000000   0.000000  111.7600     1.0430
