xflr5 v6.12

Wing name :        Q1flaps20
Wing polar name :  T1-210.0 mph-LLT
Freestream speed : 210.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -13.250     0.000  -0.410710   0.017871   0.010824   0.028695   0.000000  -0.000000   0.137039  -0.000000  -0.000000   93.8784     0.7806
  -13.000     0.000  -0.391573   0.017768   0.010453   0.028222   0.000000  -0.000000   0.126441  -0.000000  -0.000000   93.8784     0.7825
  -12.750     0.000  -0.372276   0.017687   0.010099   0.027786   0.000000  -0.000000   0.115725   0.000000   0.000000   93.8784     0.3089
  -12.500     0.000  -0.352683   0.017631   0.009788   0.027419   0.000000  -0.000000   0.104837   0.000000   0.000000   93.8784     0.1347
  -12.250     0.000  -0.332265   0.017548   0.009507   0.027055   0.000000  -0.000000   0.093251   0.000000   0.000000   93.8784     0.0982
  -12.000     0.000  -0.311897   0.017485   0.009233   0.026718   0.000000  -0.000000   0.081706   0.000000   0.000000   93.8784     0.1096
  -11.750     0.000  -0.291456   0.017437   0.008962   0.026399   0.000000  -0.000000   0.070089   0.000000   0.000000   93.8784     0.1470
  -11.500     0.000  -0.270572   0.017388   0.008716   0.026104   0.000000  -0.000000   0.058087   0.000000   0.000000   93.8784     0.2179
  -11.250     0.000  -0.249554   0.017361   0.008518   0.025878   0.000000  -0.000000   0.046005   0.000000   0.000000   93.8784     0.1594
  -11.000     0.000  -0.228261   0.017342   0.008324   0.025667   0.000000  -0.000000   0.033664   0.000000   0.000000   93.8784     0.1160
  -10.750     0.000  -0.206804   0.017334   0.008145   0.025479   0.000000  -0.000000   0.021150   0.000000   0.000000   93.8784     0.0456
  -10.500     0.000  -0.184001   0.017286   0.007996   0.025282   0.000000  -0.000000   0.007361   0.000000   0.000000   93.8784    -0.0480
  -10.250     0.000  -0.160920   0.017250   0.007854   0.025104   0.000000  -0.000000  -0.006723   0.000000   0.000000   93.8784    -0.1623
  -10.000     0.000  -0.137388   0.017215   0.007729   0.024944   0.000000  -0.000000  -0.021250   0.000000   0.000000   93.8784    -0.3404
   -9.750     0.000  -0.113783   0.017201   0.007607   0.024809   0.000000  -0.000000  -0.035868   0.000000   0.000000   93.8784    -0.5768
   -9.500     0.000  -0.090028   0.017202   0.007494   0.024696   0.000000  -0.000000  -0.050642   0.000000   0.000000   93.8784    -0.9561
   -9.250     0.000  -0.066236   0.017226   0.007382   0.024608   0.000000  -0.000000  -0.065474   0.000000   0.000000   93.8784    -1.5904
   -9.000     0.000  -0.042352   0.017269   0.007274   0.024543   0.000000  -0.000000  -0.080406   0.000000   0.000000   93.8784    -2.9229
   -8.750     0.000  -0.018444   0.017336   0.007166   0.024502   0.000000  -0.000000  -0.095382   0.000000   0.000000   93.8784    -8.3431
   -8.500     0.000   0.005509   0.017425   0.007059   0.024484   0.000000  -0.000000  -0.110419   0.000000   0.000000   93.8784    31.6753
   -8.250     0.000   0.029516   0.017536   0.006956   0.024492   0.000000  -0.000000  -0.125520   0.000000   0.000000   93.8784     5.9035
   -8.000     0.000   0.053567   0.017671   0.006852   0.024523   0.000000  -0.000000  -0.140675   0.000000   0.000000   93.8784     3.3497
   -7.750     0.000   0.076396   0.017740   0.006780   0.024520   0.000000  -0.000000  -0.154899   0.000000   0.000000   93.8784     2.7816
   -7.500     0.000   0.098722   0.017791   0.006722   0.024513   0.000000  -0.000000  -0.168752   0.000000   0.000000   93.8784     2.4400
   -7.250     0.000   0.118253   0.017635   0.006730   0.024365   0.000000  -0.000000  -0.180392   0.000000   0.000000   93.8784     2.1734
   -7.000     0.000   0.136500   0.017393   0.006769   0.024162   0.000000  -0.000000  -0.191019   0.000000   0.000000   93.8784     1.9617
   -6.750     0.000   0.157777   0.017406   0.006724   0.024130   0.000000  -0.000000  -0.204072   0.000000   0.000000   93.8784     1.8660
   -6.500     0.000   0.179621   0.017479   0.006666   0.024145   0.000000  -0.000000  -0.217582   0.000000   0.000000   93.8784     1.7168
   -6.250     0.000   0.201199   0.017545   0.006592   0.024137   0.000000  -0.000000  -0.230901   0.000000   0.000000   93.8784     1.5243
   -6.000     0.000   0.222658   0.017621   0.006513   0.024134   0.000000  -0.000000  -0.244146   0.000000   0.000000   93.8784     1.4414
   -5.750     0.000   0.244625   0.017759   0.006426   0.024185   0.000000  -0.000000  -0.257810   0.000000   0.000000   93.8784     1.4526
   -5.500     0.000   0.266646   0.017923   0.006331   0.024253   0.000000  -0.000000  -0.271533   0.000000   0.000000   93.8784     1.4058
   -5.250     0.000   0.288697   0.018115   0.006233   0.024347   0.000000  -0.000000  -0.285288   0.000000   0.000000   93.8784     1.3634
   -5.000     0.000   0.310826   0.018340   0.006135   0.024474   0.000000  -0.000000  -0.299100   0.000000   0.000000   93.8784     1.3326
   -4.750     0.000   0.332834   0.018564   0.006049   0.024613   0.000000  -0.000000  -0.312812   0.000000   0.000000   93.8784     1.2788
   -4.500     0.000   0.354256   0.018757   0.005974   0.024731   0.000000  -0.000000  -0.326086   0.000000   0.000000   93.8784     1.2343
   -4.250     0.000   0.375613   0.018964   0.005902   0.024865   0.000000  -0.000000  -0.339323   0.000000   0.000000   93.8784     1.2170
   -4.000     0.000   0.397101   0.019201   0.005831   0.025032   0.000000  -0.000000  -0.352675   0.000000   0.000000   93.8784     1.1793
   -3.750     0.000   0.418573   0.019464   0.005755   0.025219   0.000000  -0.000000  -0.366025   0.000000   0.000000   93.8784     1.1624
   -3.500     0.000   0.440240   0.019766   0.005672   0.025439   0.000000  -0.000000  -0.379534   0.000000   0.000000   93.8784     1.1584
   -3.250     0.000   0.461735   0.020058   0.005602   0.025660   0.000000  -0.000000  -0.392911   0.000000   0.000000   93.8784     1.1469
   -3.000     0.000   0.482867   0.020338   0.005531   0.025869   0.000000  -0.000000  -0.406007   0.000000   0.000000   93.8784     1.1318
   -2.750     0.000   0.504383   0.020673   0.005455   0.026128   0.000000  -0.000000  -0.419415   0.000000   0.000000   93.8784     1.1176
   -2.500     0.000   0.474766   0.017133   0.007554   0.024687   0.000000  -0.000000  -0.393352   0.000000   0.000000   93.8784     1.1109
   -2.250     0.000   0.495211   0.017431   0.007543   0.024974   0.000000  -0.000000  -0.405969   0.000000   0.000000   93.8784     1.0966
   -2.000     0.000   0.516412   0.017802   0.007490   0.025292   0.000000  -0.000000  -0.419158   0.000000   0.000000   93.8784     1.0838
   -1.750     0.000   0.538026   0.018216   0.007430   0.025646   0.000000  -0.000000  -0.432645   0.000000   0.000000   93.8784     1.0726
   -1.500     0.000   0.497834   0.013402   0.009902   0.023304   0.000000  -0.000000  -0.401233   0.000000   0.000000   93.8784     1.0724
   -1.250     0.000   0.518958   0.013756   0.009907   0.023663   0.000000  -0.000000  -0.414455   0.000000   0.000000   93.8784     1.0616
   -1.000     0.000   0.540547   0.014155   0.009907   0.024063   0.000000  -0.000000  -0.428034   0.000000   0.000000   93.8784     1.0512
   -0.750     0.000   0.562667   0.014592   0.009928   0.024520   0.000000  -0.000000  -0.442032   0.000000   0.000000   93.8784     1.0420
   -0.500     0.000   0.585192   0.015063   0.009962   0.025026   0.000000  -0.000000  -0.456370   0.000000   0.000000   93.8784     1.0333
   -0.250     0.000   0.608160   0.015568   0.010020   0.025588   0.000000  -0.000000  -0.471086   0.000000   0.000000   93.8784     1.0255
    0.000     0.000   0.631397   0.016107   0.010088   0.026195   0.000000  -0.000000  -0.486018   0.000000   0.000000   93.8784     1.0182
    0.250     0.000   0.654963   0.016688   0.010157   0.026845   0.000000  -0.000000  -0.501204   0.000000   0.000000   93.8784     1.0115
    0.500     0.000   0.678664   0.017306   0.010224   0.027530   0.000000  -0.000000  -0.516490   0.000000   0.000000   93.8784     1.0053
    0.750     0.000   0.702518   0.017962   0.010284   0.028246   0.000000  -0.000000  -0.531880   0.000000   0.000000   93.8784     0.9995
    1.000     0.000   0.726410   0.018649   0.010345   0.028994   0.000000  -0.000000  -0.547288   0.000000   0.000000   93.8784     0.9940
    1.250     0.000   0.750070   0.019342   0.010417   0.029759   0.000000  -0.000000  -0.562522   0.000000   0.000000   93.8784     0.9888
    1.500     0.000   0.773345   0.020033   0.010508   0.030541   0.000000  -0.000000  -0.577456   0.000000   0.000000   93.8784     0.9839
    1.750     0.000   0.795836   0.020699   0.010638   0.031337   0.000000  -0.000000  -0.591815   0.000000   0.000000   93.8784     0.9792
    2.000     0.000   0.817774   0.021353   0.010797   0.032150   0.000000  -0.000000  -0.605757   0.000000   0.000000   93.8784     0.9749
    2.250     0.000   0.840156   0.022060   0.010939   0.032998   0.000000  -0.000000  -0.620020   0.000000   0.000000   93.8784     0.9708
    2.500     0.000   0.863212   0.022838   0.011053   0.033891   0.000000  -0.000000  -0.634779   0.000000   0.000000   93.8784     0.9669
    2.750     0.000   0.885930   0.023650   0.011181   0.034831   0.000000  -0.000000  -0.649216   0.000000   0.000000   93.8784     0.9631
    3.000     0.000   0.908489   0.024485   0.011314   0.035799   0.000000  -0.000000  -0.663508   0.000000   0.000000   93.8784     0.9594
    3.250     0.000   0.930487   0.025320   0.011467   0.036787   0.000000  -0.000000  -0.677353   0.000000   0.000000   93.8784     0.9559
    3.500     0.000   0.951531   0.026103   0.011655   0.037758   0.000000  -0.000000  -0.690476   0.000000   0.000000   93.8784     0.9524
    3.750     0.000   0.972166   0.026890   0.011854   0.038744   0.000000  -0.000000  -0.703252   0.000000   0.000000   93.8784     0.9491
    4.000     0.000   0.991669   0.027618   0.012101   0.039719   0.000000  -0.000000  -0.715148   0.000000   0.000000   93.8784     0.9458
    4.250     0.000   1.010538   0.028327   0.012374   0.040701   0.000000  -0.000000  -0.726516   0.000000   0.000000   93.8784     0.9425
    4.500     0.000   1.026169   0.028760   0.012783   0.041543   0.000000  -0.000000  -0.735571   0.000000   0.000000   93.8784     0.9393
    4.750     0.000   1.041566   0.029212   0.013203   0.042415   0.000000  -0.000000  -0.744389   0.000000   0.000000   93.8784     0.9361
    5.000     0.000   1.057969   0.029834   0.013583   0.043417   0.000000  -0.000000  -0.753799   0.000000   0.000000   93.8784     0.9329
    5.250     0.000   1.074385   0.030490   0.013962   0.044452   0.000000  -0.000000  -0.763131   0.000000   0.000000   93.8784     0.9297
    5.500     0.000   1.091193   0.031197   0.014335   0.045532   0.000000  -0.000000  -0.772734   0.000000   0.000000   93.8784     0.9266
    5.750     0.000   1.107727   0.031912   0.014715   0.046627   0.000000  -0.000000  -0.782069   0.000000   0.000000   93.8784     0.9235
    6.000     0.000   1.124027   0.032638   0.015108   0.047746   0.000000  -0.000000  -0.791186   0.000000   0.000000   93.8784     0.9204
    6.250     0.000   1.140104   0.033379   0.015499   0.048877   0.000000  -0.000000  -0.800056   0.000000   0.000000   93.8784     0.9173
    6.500     0.000   1.155535   0.034157   0.015881   0.050038   0.000000  -0.000000  -0.808250   0.000000   0.000000   93.8784     0.9141
    6.750     0.000   1.170108   0.034937   0.016261   0.051198   0.000000  -0.000000  -0.815663   0.000000   0.000000   93.8784     0.9107
    7.000     0.000   1.183952   0.035673   0.016673   0.052347   0.000000  -0.000000  -0.822540   0.000000   0.000000   93.8784     0.9074
    7.250     0.000   1.197739   0.036416   0.017089   0.053505   0.000000  -0.000000  -0.829359   0.000000   0.000000   93.8784     0.9041
    7.500     0.000   1.209268   0.037060   0.017597   0.054657   0.000000  -0.000000  -0.834297   0.000000   0.000000   93.8784     0.9006
    7.750     0.000   1.219941   0.037683   0.018121   0.055804   0.000000  -0.000000  -0.838459   0.000000   0.000000   93.8784     0.8969
    8.000     0.000   1.229981   0.038315   0.018642   0.056957   0.000000  -0.000000  -0.842081   0.000000   0.000000   93.8784     0.8931
    8.250     0.000   1.238925   0.038872   0.019242   0.058114   0.000000  -0.000000  -0.844950   0.000000   0.000000   93.8784     0.8895
    8.500     0.000   1.249107   0.039492   0.019800   0.059292   0.000000  -0.000000  -0.848782   0.000000   0.000000   93.8784     0.8860
    8.750     0.000   1.259889   0.040187   0.020308   0.060494   0.000000  -0.000000  -0.853011   0.000000   0.000000   93.8784     0.8825
    9.000     0.000   1.270043   0.040892   0.020848   0.061740   0.000000  -0.000000  -0.856694   0.000000   0.000000   93.8784     0.8790
    9.250     0.000   1.280180   0.041643   0.021378   0.063021   0.000000  -0.000000  -0.860227   0.000000   0.000000   93.8784     0.8755
    9.500     0.000   1.289710   0.042381   0.021958   0.064339   0.000000  -0.000000  -0.863346   0.000000   0.000000   93.8784     0.8719
    9.750     0.000   1.298642   0.043102   0.022581   0.065683   0.000000  -0.000000  -0.866084   0.000000   0.000000   93.8784     0.8684
   10.000     0.000   1.308072   0.043838   0.023237   0.067075   0.000000  -0.000000  -0.869270   0.000000   0.000000   93.8784     0.8651
   10.250     0.000   1.317173   0.044532   0.023963   0.068495   0.000000  -0.000000  -0.872303   0.000000   0.000000   93.8784     0.8619
   10.500     0.000   1.325387   0.045152   0.024811   0.069963   0.000000  -0.000000  -0.874815   0.000000   0.000000   93.8784     0.8588
   10.750     0.000   1.334053   0.045797   0.025644   0.071441   0.000000  -0.000000  -0.877664   0.000000   0.000000   93.8784     0.8558
   11.000     0.000   1.342495   0.046390   0.026546   0.072936   0.000000  -0.000000  -0.880545   0.000000   0.000000   93.8784     0.8529
   11.250     0.000   1.350742   0.046971   0.027481   0.074452   0.000000  -0.000000  -0.883342   0.000000   0.000000   93.8784     0.8502
   11.500     0.000   1.359952   0.047632   0.028377   0.076009   0.000000  -0.000000  -0.886832   0.000000   0.000000   93.8784     0.8475
   11.750     0.000   1.369513   0.048322   0.029255   0.077576   0.000000  -0.000000  -0.890529   0.000000   0.000000   93.8784     0.8449
   12.000     0.000   1.378589   0.048977   0.030193   0.079171   0.000000  -0.000000  -0.893921   0.000000   0.000000   93.8784     0.8423
   12.250     0.000   1.387278   0.049638   0.031162   0.080800   0.000000  -0.000000  -0.897067   0.000000   0.000000   93.8784     0.8398
   12.500     0.000   1.395789   0.050286   0.032183   0.082469   0.000000  -0.000000  -0.900185   0.000000   0.000000   93.8784     0.8373
   12.750     0.000   1.404761   0.050926   0.033196   0.084122   0.000000  -0.000000  -0.903676   0.000000   0.000000   93.8784     0.8350
   13.000     0.000   1.414426   0.051553   0.034199   0.085752   0.000000  -0.000000  -0.907668   0.000000   0.000000   93.8784     0.8327
   13.250     0.000   1.423053   0.052084   0.035320   0.087404   0.000000  -0.000000  -0.911009   0.000000   0.000000   93.8784     0.8305
   13.500     0.000   1.430667   0.052604   0.036533   0.089137   0.000000  -0.000000  -0.913730   0.000000   0.000000   93.8784     0.8283
   13.750     0.000   1.438757   0.053168   0.037717   0.090885   0.000000  -0.000000  -0.916849   0.000000   0.000000   93.8784     0.8263
   14.000     0.000   1.447579   0.053723   0.038892   0.092615   0.000000  -0.000000  -0.920564   0.000000   0.000000   93.8784     0.8244
   14.250     0.000   1.456384   0.054273   0.040098   0.094371   0.000000  -0.000000  -0.924290   0.000000   0.000000   93.8784     0.8225
   14.500     0.000   1.464846   0.054876   0.041316   0.096192   0.000000  -0.000000  -0.927770   0.000000   0.000000   93.8784     0.8206
   14.750     0.000   1.473325   0.055485   0.042535   0.098019   0.000000  -0.000000  -0.931395   0.000000   0.000000   93.8784     0.8189
   15.000     0.000   1.481858   0.056049   0.043778   0.099827   0.000000  -0.000000  -0.935122   0.000000   0.000000   93.8784     0.8173
   15.250     0.000   1.489519   0.056535   0.045130   0.101665   0.000000  -0.000000  -0.938206   0.000000   0.000000   93.8784     0.8155
   15.500     0.000   1.498583   0.057001   0.046637   0.103638   0.000000  -0.000000  -0.942765   0.000000   0.000000   93.8784     0.8143
   15.750     0.000   1.508770   0.057516   0.048177   0.105693   0.000000  -0.000000  -0.948636   0.000000   0.000000   93.8784     0.8136
   16.000     0.000   1.519847   0.057961   0.049902   0.107863   0.000000  -0.000000  -0.955879   0.000000   0.000000   93.8784     0.8137
   16.250     0.000   1.532379   0.058475   0.051570   0.110046   0.000000  -0.000000  -0.964258   0.000000   0.000000   93.8784     0.8140
   16.500     0.000   1.546352   0.059144   0.053125   0.112269   0.000000  -0.000000  -0.973633   0.000000   0.000000   93.8784     0.8144
   16.750     0.000   1.561118   0.059818   0.054878   0.114696   0.000000  -0.000000  -0.983928   0.000000   0.000000   93.8784     0.8151
   17.000     0.000   1.572016   0.060352   0.056723   0.117076   0.000000  -0.000000  -0.990819   0.000000   0.000000   93.8784     0.8149
   17.250     0.000   1.583521   0.060961   0.058497   0.119457   0.000000  -0.000000  -0.998147   0.000000   0.000000   93.8784     0.8148
   17.500     0.000   1.589181   0.061415   0.060099   0.121513   0.000000  -0.000000  -0.999598   0.000000   0.000000   93.8784     0.8128
   17.750     0.000   1.600326   0.062081   0.061807   0.123887   0.000000  -0.000000  -1.006229   0.000000   0.000000   93.8784     0.8123
   18.000     0.000   1.611894   0.062818   0.063478   0.126296   0.000000  -0.000000  -1.013196   0.000000   0.000000   93.8784     0.8119
   18.250     0.000   1.620841   0.063322   0.065411   0.128733   0.000000  -0.000000  -1.018507   0.000000  -0.000000   93.8784     0.8114
   18.500     0.000   1.628511   0.063772   0.067336   0.131108   0.000000  -0.000000  -1.022748   0.000000  -0.000000   93.8784     0.8107
   18.750     0.000   1.636180   0.064355   0.069073   0.133428   0.000000  -0.000000  -1.026581   0.000000  -0.000000   93.8784     0.8098
   19.000     0.000   1.643633   0.064922   0.070775   0.135697   0.000000  -0.000000  -1.030040   0.000000   0.000000   93.8784     0.8086
   19.250     0.000   1.649719   0.065330   0.072669   0.137999   0.000000  -0.000000  -1.032790   0.000000  -0.000000   93.8784     0.8075
   19.500     0.000   1.655289   0.065751   0.074622   0.140373   0.000000  -0.000000  -1.035177   0.000000  -0.000000   93.8784     0.8064
   19.750     0.000   1.661958   0.066279   0.076426   0.142705   0.000000  -0.000000  -1.038153   0.000000  -0.000000   93.8784     0.8052
   20.000     0.000   1.668708   0.066817   0.078217   0.145035   0.000000  -0.000000  -1.041142   0.000000   0.000000   93.8784     0.8041
   20.250     0.000   1.675434   0.067422   0.079989   0.147411   0.000000  -0.000000  -1.044041   0.000000   0.000000   93.8784     0.8028
   20.500     0.000   1.680996   0.067934   0.081922   0.149856   0.000000  -0.000000  -1.046321   0.000000   0.000000   93.8784     0.8016
   20.750     0.000   1.684475   0.068150   0.084153   0.152303   0.000000  -0.000000  -1.047618   0.000000   0.000000   93.8784     0.8007
   21.000     0.000   1.688607   0.068457   0.086285   0.154743   0.000000  -0.000000  -1.049219   0.000000   0.000000   93.8784     0.7996
   21.250     0.000   1.693411   0.068934   0.088265   0.157199   0.000000  -0.000000  -1.050950   0.000000   0.000000   93.8784     0.7984
   21.500     0.000   1.697354   0.069357   0.090353   0.159710   0.000000  -0.000000  -1.052173   0.000000   0.000000   93.8784     0.7971
   21.750     0.000   1.700149   0.069625   0.092592   0.162216   0.000000  -0.000000  -1.052914   0.000000   0.000000   93.8784     0.7960
   22.000     0.000   1.702840   0.069856   0.094807   0.164664   0.000000  -0.000000  -1.053555   0.000000   0.000000   93.8784     0.7949
   22.250     0.000   1.705334   0.070094   0.097028   0.167122   0.000000  -0.000000  -1.054043   0.000000   0.000000   93.8784     0.7937
   22.500     0.000   1.706259   0.070323   0.099439   0.169762   0.000000  -0.000000  -1.053735   0.000000   0.000000   93.8784     0.7927
   22.750     0.000   1.705856   0.070418   0.102027   0.172445   0.000000  -0.000000  -1.052848   0.000000   0.000000   93.8784     0.7917
   23.000     0.000   1.705082   0.070491   0.104660   0.175151   0.000000  -0.000000  -1.051602   0.000000   0.000000   93.8784     0.7907
   23.250     0.000   1.704840   0.070541   0.107194   0.177735   0.000000  -0.000000  -1.050698   0.000000   0.000000   93.8784     0.7896
   23.500     0.000   1.704358   0.070615   0.109729   0.180345   0.000000  -0.000000  -1.049611   0.000000   0.000000   93.8784     0.7885
   23.750     0.000   1.700557   0.070622   0.112648   0.183270   0.000000  -0.000000  -1.046801   0.000000   0.000000   93.8784     0.7876
   24.000     0.000   1.692547   0.070809   0.115680   0.186489   0.000000  -0.000000  -1.041061   0.000000   0.000000   93.8784     0.7863
   24.250     0.000   1.687666   0.070728   0.118840   0.189567   0.000000  -0.000000  -1.037864   0.000000   0.000000   93.8784     0.7854
   24.500     0.000   1.682150   0.070618   0.122094   0.192712   0.000000  -0.000000  -1.034385   0.000000   0.000000   93.8784     0.7845
   24.750     0.000   1.676275   0.070470   0.125470   0.195940   0.000000  -0.000000  -1.030945   0.000000   0.000000   93.8784     0.7838
   25.000     0.000   1.671622   0.070436   0.128829   0.199265   0.000000  -0.000000  -1.028533   0.000000   0.000000   93.8784     0.7834
   25.250     0.000   1.667151   0.070521   0.132229   0.202750   0.000000  -0.000000  -1.026475   0.000000   0.000000   93.8784     0.7831
   25.500     0.000   1.662000   0.070569   0.135774   0.206343   0.000000  -0.000000  -1.024383   0.000000   0.000000   93.8784     0.7830
   25.750     0.000   1.657376   0.070300   0.139029   0.209328   0.000000  -0.000000  -1.022273   0.000000   0.000000   93.8784     0.7828
   26.000     0.000   1.652107   0.069977   0.142312   0.212288   0.000000  -0.000000  -1.019622   0.000000   0.000000   93.8784     0.7825
   26.250     0.000   1.646026   0.069751   0.145898   0.215649   0.000000  -0.000000  -1.016855   0.000000   0.000000   93.8784     0.7822
   26.500     0.000   1.639320   0.069641   0.149709   0.219350   0.000000  -0.000000  -1.014116   0.000000   0.000000   93.8784     0.7823
   26.750     0.000   1.632208   0.069700   0.153721   0.223420   0.000000  -0.000000  -1.011561   0.000000   0.000000   93.8784     0.7825
   27.000     0.000   1.623141   0.069864   0.158114   0.227977   0.000000  -0.000000  -1.008478   0.000000   0.000000   93.8784     0.7832


